filename,width,height,class,xmin,ymin,xmax,ymax
FishDataset409_png.rf.0526ddb3ce77ee9f6c149fae5b9c2948.jpg,416,416,Carangidae -Jacks-,72,45,353,254
FishDataset167_png.rf.01d56230609e664d4a392b118dad2193.jpg,416,416,Lutjanidae -Snappers-,76,39,216,286
FishDataset680_png.rf.06759189035e1cff7cd23f22939ef39d.jpg,416,416,Scombridae -Tunas-,33,117,387,296
FishDataset481_png.rf.0482037299a4788e2a5fecb9bea43c18.jpg,416,416,Scombridae -Tunas-,134,142,338,280
FishDataset349_png.rf.0791b6dbe9e7f93bf96e6b97f1b8c493.jpg,416,416,Shark -Selachimorpha-,12,108,402,318
FishDataset566_png.rf.0445a5635ecbab50473007549cb1a20a.jpg,416,416,Scaridae -Parrotfishes-,182,10,412,248
FishDataset467_png.rf.0657a8dc93e73c230e8b5333a1da976c.jpg,416,416,Shark -Selachimorpha-,32,55,415,321
FishDataset527_png.rf.080e57a99e04881339cd1cfdba474326.jpg,416,416,Scombridae -Tunas-,2,55,302,374
FishDataset504_png.rf.023775ccde4deacfeafeafc17c0df47d.jpg,416,416,Serranidae -Groupers-,42,47,389,355
FishDataset261_png.rf.03D6OPlSMmhbr1GmvRt2.jpg,416,416,tuna,19,123,365,309
FishDataset605_png.rf.07dc4fc11571861474a718d348b02c1f.jpg,416,416,Shark -Selachimorpha-,144,105,353,235
FishDataset276_png.rf.0CddukOXpSD6JgQchM2P.jpg,416,416,jack,51,97,357,354
FishDataset671_png.rf.010a00f141cde768b0769bea7bba5f1c.jpg,416,416,Scombridae -Tunas-,63,59,98,91
FishDataset671_png.rf.010a00f141cde768b0769bea7bba5f1c.jpg,416,416,Scombridae -Tunas-,27,115,53,172
FishDataset671_png.rf.010a00f141cde768b0769bea7bba5f1c.jpg,416,416,Scombridae -Tunas-,54,72,87,115
FishDataset671_png.rf.010a00f141cde768b0769bea7bba5f1c.jpg,416,416,Scombridae -Tunas-,82,115,123,159
FishDataset671_png.rf.010a00f141cde768b0769bea7bba5f1c.jpg,416,416,Scombridae -Tunas-,128,76,168,115
FishDataset671_png.rf.010a00f141cde768b0769bea7bba5f1c.jpg,416,416,Scombridae -Tunas-,163,41,226,83
FishDataset671_png.rf.010a00f141cde768b0769bea7bba5f1c.jpg,416,416,Scombridae -Tunas-,233,9,288,46
FishDataset671_png.rf.010a00f141cde768b0769bea7bba5f1c.jpg,416,416,Scombridae -Tunas-,4,154,26,193
FishDataset671_png.rf.010a00f141cde768b0769bea7bba5f1c.jpg,416,416,Scombridae -Tunas-,275,50,323,92
FishDataset671_png.rf.010a00f141cde768b0769bea7bba5f1c.jpg,416,416,Scombridae -Tunas-,169,143,222,182
FishDataset671_png.rf.010a00f141cde768b0769bea7bba5f1c.jpg,416,416,Scombridae -Tunas-,211,116,268,174
FishDataset671_png.rf.010a00f141cde768b0769bea7bba5f1c.jpg,416,416,Scombridae -Tunas-,129,165,178,224
FishDataset671_png.rf.010a00f141cde768b0769bea7bba5f1c.jpg,416,416,Scombridae -Tunas-,66,196,110,250
FishDataset671_png.rf.010a00f141cde768b0769bea7bba5f1c.jpg,416,416,Scombridae -Tunas-,79,242,124,305
FishDataset671_png.rf.010a00f141cde768b0769bea7bba5f1c.jpg,416,416,Scombridae -Tunas-,185,272,226,316
FishDataset671_png.rf.010a00f141cde768b0769bea7bba5f1c.jpg,416,416,Scombridae -Tunas-,228,192,290,250
FishDataset671_png.rf.010a00f141cde768b0769bea7bba5f1c.jpg,416,416,Scombridae -Tunas-,264,313,310,353
FishDataset671_png.rf.010a00f141cde768b0769bea7bba5f1c.jpg,416,416,Scombridae -Tunas-,299,115,355,155
FishDataset436_png.rf.0413db21f75872c7f456f25384b71555.jpg,416,416,Scombridae -Tunas-,211,9,293,132
FishDataset436_png.rf.0413db21f75872c7f456f25384b71555.jpg,416,416,Scombridae -Tunas-,73,93,369,354
FishDataset432_png.rf.07437c52f745c686c7b7f1c6a1cb9aa6.jpg,416,416,Scaridae -Parrotfishes-,163,116,389,376
FishDataset432_png.rf.07437c52f745c686c7b7f1c6a1cb9aa6.jpg,416,416,Labridae -Wrasse-,233,107,299,158
FishDataset631_png.rf.09494317efc23fa6a9a2162b8852fa7e.jpg,416,416,Carangidae -Jacks-,31,45,218,142
FishDataset631_png.rf.09494317efc23fa6a9a2162b8852fa7e.jpg,416,416,Carangidae -Jacks-,24,175,214,273
FishDataset631_png.rf.09494317efc23fa6a9a2162b8852fa7e.jpg,416,416,Carangidae -Jacks-,149,273,323,380
FishDataset631_png.rf.09494317efc23fa6a9a2162b8852fa7e.jpg,416,416,Carangidae -Jacks-,212,182,393,265
FishDataset631_png.rf.09494317efc23fa6a9a2162b8852fa7e.jpg,416,416,Carangidae -Jacks-,283,70,410,149
FishDataset391_png.rf.04a366c733dc16850cc9237a6f927944.jpg,416,416,Shark -Selachimorpha-,15,74,381,323
FishDataset400_png.rf.03d22678de0490d391d9eef100a8499b.jpg,416,416,Carangidae -Jacks-,15,81,377,293
FishDataset144_png.rf.0YN3VFqQtfgbpCQsh12N.jpg,416,416,jack,156,123,353,264
FishDataset633_png.rf.0a505b013ccaa759414197c8c8160aee.jpg,416,416,Shark -Selachimorpha-,5,16,413,398
FishDataset137_png.rf.082dc461e04d97b1338c74e7666f1074.jpg,416,416,Lutjanidae -Snappers-,225,54,409,191
FishDataset137_png.rf.082dc461e04d97b1338c74e7666f1074.jpg,416,416,Lutjanidae -Snappers-,6,174,404,355
FishDataset700_png.rf.0953b67c6626889c16536715733efc1b.jpg,416,416,Scaridae -Parrotfishes-,97,122,318,327
FishDataset65_png.rf.08a47b90b129f4c717f2399645d7fc65.jpg,416,416,Serranidae -Groupers-,92,51,297,314
FishDataset635_png.rf.0f46f8f0d7e56b5094aadc3bf4c1aa37.jpg,416,416,Carangidae -Jacks-,6,34,177,133
FishDataset635_png.rf.0f46f8f0d7e56b5094aadc3bf4c1aa37.jpg,416,416,Carangidae -Jacks-,211,60,407,172
FishDataset635_png.rf.0f46f8f0d7e56b5094aadc3bf4c1aa37.jpg,416,416,Carangidae -Jacks-,47,129,254,234
FishDataset347_png.rf.0e8063e9641cde04359a371b5ffaa2ad.jpg,416,416,Carangidae -Jacks-,35,58,330,277
FishDataset347_png.rf.0e8063e9641cde04359a371b5ffaa2ad.jpg,416,416,Carangidae -Jacks-,37,156,363,388
FishDataset407_png.rf.0ybwZmrr2RgXYYSgp5yD.jpg,416,416,snapper,236,98,360,226
FishDataset407_png.rf.0ybwZmrr2RgXYYSgp5yD.jpg,416,416,damsel,121,168,153,209
FishDataset341_png.rf.0mq6bzOmkJVE5y3BKQYt.jpg,416,416,parrot,22,107,226,284
FishDataset724_png.rf.0b6f8fc6ee6baea484e9802c31aa5aeb.jpg,416,416,Carangidae -Jacks-,5,95,322,407
FishDataset724_png.rf.0b6f8fc6ee6baea484e9802c31aa5aeb.jpg,416,416,Carangidae -Jacks-,88,6,309,155
FishDataset630_png.rf.0ea2a1c6a5f29141dfca2fb5d8d0ef69.jpg,416,416,Serranidae -Groupers-,54,156,253,271
FishDataset719_png.rf.0sNXge40ejGxE5G4K9oc.jpg,416,416,jack,11,46,210,171
FishDataset719_png.rf.0sNXge40ejGxE5G4K9oc.jpg,416,416,jack,180,110,354,229
FishDataset213_png.rf.0c18c723e3c6433846bd1186faf7b726.jpg,416,416,Acanthuridae -Surgeonfishes-,245,265,317,327
FishDataset213_png.rf.0c18c723e3c6433846bd1186faf7b726.jpg,416,416,Acanthuridae -Surgeonfishes-,285,228,357,285
FishDataset434_png.rf.0b1dce69a4c4a6e128756718c6609026.jpg,416,416,Serranidae -Groupers-,144,120,415,415
FishDataset329_png.rf.0b9abeb20db3e74edfe5de4094158dbf.jpg,416,416,Scaridae -Parrotfishes-,78,105,383,312
FishDataset571_png.rf.121668a4306c55297f6caa0c0c07edad.jpg,416,416,Serranidae -Groupers-,27,79,186,269
FishDataset607_png.rf.0XsJ7gtzSiRM1xpsDF11.jpg,416,416,tuna,37,103,379,331
FishDataset317_png.rf.11c24c2b70c009b22af161ee46df7dd5.jpg,416,416,Shark -Selachimorpha-,0,0,415,411
FishDataset68_png.rf.0t4j6Ii9q0rOw17hKJDM.jpg,416,416,parrot,14,4,402,406
FishDataset144_png.rf.106ca0b70e65b3902942847bf3712ef8.jpg,416,416,Carangidae -Jacks-,156,123,353,264
FishDataset449_png.rf.0qxNkFWJasz1K8OPfIC4.jpg,416,416,shark,68,39,317,352
FishDataset449_png.rf.0qxNkFWJasz1K8OPfIC4.jpg,416,416,shark,339,95,404,164
FishDataset454_png.rf.1642301e3982dec612b69ea746101a89.jpg,416,416,Lutjanidae -Snappers-,44,93,174,217
FishDataset454_png.rf.1642301e3982dec612b69ea746101a89.jpg,416,416,Lutjanidae -Snappers-,241,0,381,122
FishDataset454_png.rf.1642301e3982dec612b69ea746101a89.jpg,416,416,Lutjanidae -Snappers-,69,230,150,323
FishDataset454_png.rf.1642301e3982dec612b69ea746101a89.jpg,416,416,Lutjanidae -Snappers-,151,126,295,272
FishDataset715_png.rf.0uN0VGLDG4YgyqvCcttt.jpg,416,416,snapper,109,79,345,283
FishDataset678_png.rf.1457c4173c2ffad0cdadfb3f777d141d.jpg,416,416,Acanthuridae -Surgeonfishes-,56,53,179,283
FishDataset678_png.rf.1457c4173c2ffad0cdadfb3f777d141d.jpg,416,416,Acanthuridae -Surgeonfishes-,153,6,291,317
FishDataset75_png.rf.10f0258e645d5f366deb251902b64ac5.jpg,416,416,Scombridae -Tunas-,132,141,334,276
FishDataset722_png.rf.1332583f54f1f09dbacee8b2008714f2.jpg,416,416,Scombridae -Tunas-,110,5,306,176
FishDataset722_png.rf.1332583f54f1f09dbacee8b2008714f2.jpg,416,416,Scombridae -Tunas-,47,173,153,256
FishDataset722_png.rf.1332583f54f1f09dbacee8b2008714f2.jpg,416,416,Scombridae -Tunas-,125,307,414,408
FishDataset722_png.rf.1332583f54f1f09dbacee8b2008714f2.jpg,416,416,Scombridae -Tunas-,240,147,409,253
FishDataset120_png.rf.161135b9d2d8ae9971a609b7bb6bf5a5.jpg,416,416,Lutjanidae -Snappers-,44,80,397,320
FishDataset145_png.rf.10bec3f724763535c74bd3c6830c0cf6.jpg,416,416,Serranidae -Groupers-,66,45,337,377
FishDataset355_png.rf.16be81271625b501ce59e7a2d9880f58.jpg,416,416,Shark -Selachimorpha-,140,64,344,305
FishDataset612_png.rf.1832627bc169e0af0323250a715819fa.jpg,416,416,Acanthuridae -Surgeonfishes-,73,116,350,290
FishDataset129_png.rf.14a9b10dc9c8b3cc5690f3838842c4b4.jpg,416,416,Scaridae -Parrotfishes-,195,106,304,291
FishDataset613_png.rf.1a91a678e9342b541b929bc9c5b8f84d.jpg,416,416,Acanthuridae -Surgeonfishes-,286,83,319,140
FishDataset613_png.rf.1a91a678e9342b541b929bc9c5b8f84d.jpg,416,416,Acanthuridae -Surgeonfishes-,299,113,340,185
FishDataset613_png.rf.1a91a678e9342b541b929bc9c5b8f84d.jpg,416,416,Acanthuridae -Surgeonfishes-,271,215,315,274
FishDataset613_png.rf.1a91a678e9342b541b929bc9c5b8f84d.jpg,416,416,Acanthuridae -Surgeonfishes-,279,346,317,408
FishDataset613_png.rf.1a91a678e9342b541b929bc9c5b8f84d.jpg,416,416,Acanthuridae -Surgeonfishes-,190,344,221,403
FishDataset613_png.rf.1a91a678e9342b541b929bc9c5b8f84d.jpg,416,416,Acanthuridae -Surgeonfishes-,216,209,255,282
FishDataset613_png.rf.1a91a678e9342b541b929bc9c5b8f84d.jpg,416,416,Acanthuridae -Surgeonfishes-,240,81,272,134
FishDataset613_png.rf.1a91a678e9342b541b929bc9c5b8f84d.jpg,416,416,Acanthuridae -Surgeonfishes-,264,121,293,172
FishDataset613_png.rf.1a91a678e9342b541b929bc9c5b8f84d.jpg,416,416,Acanthuridae -Surgeonfishes-,82,300,120,349
FishDataset613_png.rf.1a91a678e9342b541b929bc9c5b8f84d.jpg,416,416,Acanthuridae -Surgeonfishes-,100,175,135,228
FishDataset613_png.rf.1a91a678e9342b541b929bc9c5b8f84d.jpg,416,416,Acanthuridae -Surgeonfishes-,117,218,151,277
FishDataset613_png.rf.1a91a678e9342b541b929bc9c5b8f84d.jpg,416,416,Acanthuridae -Surgeonfishes-,147,180,180,225
FishDataset613_png.rf.1a91a678e9342b541b929bc9c5b8f84d.jpg,416,416,Acanthuridae -Surgeonfishes-,159,247,200,298
FishDataset613_png.rf.1a91a678e9342b541b929bc9c5b8f84d.jpg,416,416,Acanthuridae -Surgeonfishes-,140,330,175,384
FishDataset226_png.rf.1a1d7fa2eca699f4661f5f9ec4111540.jpg,416,416,Lutjanidae -Snappers-,22,92,201,157
FishDataset226_png.rf.1a1d7fa2eca699f4661f5f9ec4111540.jpg,416,416,Lutjanidae -Snappers-,222,214,336,307
FishDataset176_png.rf.19707d76150210dccec4ea94a624e716.jpg,416,416,Scaridae -Parrotfishes-,38,123,318,270
FishDataset469_png.rf.1697d4265aaccf4c2d04c1a1c94dc41d.jpg,416,416,Lutjanidae -Snappers-,136,90,269,345
FishDataset643_png.rf.1139f1175690ea0c0e6c732774046bcc.jpg,416,416,Lutjanidae -Snappers-,45,82,219,231
FishDataset365_png.rf.1adee254c981e5cd92aa55f7d24fef5b.jpg,416,416,Carangidae -Jacks-,25,130,205,371
FishDataset365_png.rf.1adee254c981e5cd92aa55f7d24fef5b.jpg,416,416,Carangidae -Jacks-,113,108,309,341
FishDataset365_png.rf.1adee254c981e5cd92aa55f7d24fef5b.jpg,416,416,Carangidae -Jacks-,233,36,406,238
FishDataset261_png.rf.1cbad01ae042cf67289ef74e9ab95bc6.jpg,416,416,Scombridae -Tunas-,19,123,365,309
FishDataset95_png.rf.16187c06ecd7e159d1588efe051d1b94.jpg,416,416,Scombridae -Tunas-,136,112,364,246
FishDataset151_png.rf.17eeed68ce088f1f69c81fe603f9caea.jpg,416,416,Acanthuridae -Surgeonfishes-,16,116,338,305
FishDataset175_png.rf.1740ia7STyER61Jy63f6.jpg,416,416,snapper,52,58,353,355
FishDataset264_png.rf.1InbkLD6kiOgoruzaSz3.jpg,416,416,grouper,22,60,384,334
FishDataset204_png.rf.1a55f720750102e0dadfd4078d4a31e3.jpg,416,416,Acanthuridae -Surgeonfishes-,130,139,343,284
FishDataset428_png.rf.1acda8544f8f5cedf7fc960768a9d046.jpg,416,416,Acanthuridae -Surgeonfishes-,97,79,399,348
FishDataset338_png.rf.1JEhIrLlBpBiTwU9ZIgo.jpg,416,416,snapper,91,202,378,348
FishDataset40_png.rf.1AUEDm2gI7BL7tQUy8rK.jpg,416,416,snapper,181,61,281,195
FishDataset735_png.rf.1c7b255d6a136f489e52041dbc3bda2a.jpg,416,416,Serranidae -Groupers-,29,51,360,376
FishDataset99_png.rf.1bf3d3b5dcd80d12c65efa459c077a30.jpg,416,416,Acanthuridae -Surgeonfishes-,158,168,284,299
FishDataset219_png.rf.1464b43dd11883306d4e7d95441bd907.jpg,416,416,Carangidae -Jacks-,87,150,285,297
FishDataset299_png.rf.0bd40a811e08367e16c0531b7ed5be64.jpg,416,416,Acanthuridae -Surgeonfishes-,216,153,264,203
FishDataset305_png.rf.22b1f5e4711c0aa1da07f285b5c9871e.jpg,416,416,Serranidae -Groupers-,141,199,256,396
FishDataset254_png.rf.143947e4e1060a809f51789c9eb7945b.jpg,416,416,Acanthuridae -Surgeonfishes-,166,79,298,182
FishDataset254_png.rf.143947e4e1060a809f51789c9eb7945b.jpg,416,416,Acanthuridae -Surgeonfishes-,273,57,415,149
FishDataset225_png.rf.1d98f37ad7e9f466511f0676a7de87a3.jpg,416,416,Acanthuridae -Surgeonfishes-,165,98,412,279
FishDataset86_png.rf.1ijEUPumJNX0Db6BdUBd.jpg,416,416,jack,20,59,384,337
FishDataset175_png.rf.248f7b1f975ec6faf553f95ac54fd226.jpg,416,416,Lutjanidae -Snappers-,52,58,353,355
FishDataset306_png.rf.22ceb688f83b4047926daca363391760.jpg,416,416,Scombridae -Tunas-,57,115,332,231
FishDataset232_png.rf.1d5c88e43e6459f8d93d59742eebd90d.jpg,416,416,Scombridae -Tunas-,24,64,288,358
FishDataset232_png.rf.1d5c88e43e6459f8d93d59742eebd90d.jpg,416,416,Acanthuridae -Surgeonfishes-,260,219,396,402
FishDataset190_png.rf.20ef56d523f83355d3e8089866991e91.jpg,416,416,Carangidae -Jacks-,48,138,297,357
FishDataset237_png.rf.233ac1dc267416e6d2d9718c3ffff240.jpg,416,416,Shark -Selachimorpha-,53,24,388,392
FishDataset313_png.rf.20a0c7e7d66f9172007aa2f7afa90870.jpg,416,416,Carangidae -Jacks-,24,106,370,337
FishDataset291_png.rf.13a291cc064b92c5247fa59daf018750.jpg,416,416,Shark -Selachimorpha-,32,115,392,294
FishDataset153_png.rf.1f748878ae4b96f3ef76ab7817459659.jpg,416,416,Acanthuridae -Surgeonfishes-,111,136,226,280
FishDataset721_png.rf.24hmvmod14HAFVJs2NoA.jpg,416,416,shark,28,134,372,291
FishDataset242_png.rf.1qHGnozYySouERY18EM3.jpg,416,416,tuna,15,90,390,340
FishDataset554_png.rf.27536e4740fb6e7e0324302187967adb.jpg,416,416,Acanthuridae -Surgeonfishes-,207,163,275,235
FishDataset554_png.rf.27536e4740fb6e7e0324302187967adb.jpg,416,416,Acanthuridae -Surgeonfishes-,335,30,373,69
FishDataset554_png.rf.27536e4740fb6e7e0324302187967adb.jpg,416,416,Acanthuridae -Surgeonfishes-,53,43,81,72
FishDataset554_png.rf.27536e4740fb6e7e0324302187967adb.jpg,416,416,Acanthuridae -Surgeonfishes-,104,46,144,87
FishDataset554_png.rf.27536e4740fb6e7e0324302187967adb.jpg,416,416,Acanthuridae -Surgeonfishes-,0,85,43,137
FishDataset554_png.rf.27536e4740fb6e7e0324302187967adb.jpg,416,416,Acanthuridae -Surgeonfishes-,35,161,96,248
FishDataset554_png.rf.27536e4740fb6e7e0324302187967adb.jpg,416,416,Acanthuridae -Surgeonfishes-,70,344,142,414
FishDataset554_png.rf.27536e4740fb6e7e0324302187967adb.jpg,416,416,Acanthuridae -Surgeonfishes-,196,261,242,316
FishDataset554_png.rf.27536e4740fb6e7e0324302187967adb.jpg,416,416,Acanthuridae -Surgeonfishes-,258,262,324,333
FishDataset554_png.rf.27536e4740fb6e7e0324302187967adb.jpg,416,416,Acanthuridae -Surgeonfishes-,342,296,397,340
FishDataset554_png.rf.27536e4740fb6e7e0324302187967adb.jpg,416,416,Acanthuridae -Surgeonfishes-,285,159,313,205
FishDataset554_png.rf.27536e4740fb6e7e0324302187967adb.jpg,416,416,Acanthuridae -Surgeonfishes-,169,170,212,220
FishDataset554_png.rf.27536e4740fb6e7e0324302187967adb.jpg,416,416,Acanthuridae -Surgeonfishes-,99,102,129,142
FishDataset554_png.rf.27536e4740fb6e7e0324302187967adb.jpg,416,416,Acanthuridae -Surgeonfishes-,125,83,168,122
FishDataset554_png.rf.27536e4740fb6e7e0324302187967adb.jpg,416,416,Acanthuridae -Surgeonfishes-,244,76,304,128
FishDataset554_png.rf.27536e4740fb6e7e0324302187967adb.jpg,416,416,Acanthuridae -Surgeonfishes-,315,309,338,373
FishDataset554_png.rf.27536e4740fb6e7e0324302187967adb.jpg,416,416,Acanthuridae -Surgeonfishes-,167,83,185,128
FishDataset554_png.rf.27536e4740fb6e7e0324302187967adb.jpg,416,416,Acanthuridae -Surgeonfishes-,187,37,218,91
FishDataset554_png.rf.27536e4740fb6e7e0324302187967adb.jpg,416,416,Acanthuridae -Surgeonfishes-,40,2,89,41
FishDataset554_png.rf.27536e4740fb6e7e0324302187967adb.jpg,416,416,Acanthuridae -Surgeonfishes-,294,137,324,164
FishDataset554_png.rf.27536e4740fb6e7e0324302187967adb.jpg,416,416,Acanthuridae -Surgeonfishes-,366,104,387,152
FishDataset554_png.rf.27536e4740fb6e7e0324302187967adb.jpg,416,416,Acanthuridae -Surgeonfishes-,254,0,290,24
FishDataset554_png.rf.27536e4740fb6e7e0324302187967adb.jpg,416,416,Acanthuridae -Surgeonfishes-,363,368,363,368
FishDataset16_png.rf.245c862fe003757c6118dc78116129c5.jpg,416,416,Scombridae -Tunas-,29,130,411,322
FishDataset700_png.rf.1ySt5eSwvlHvoCv5UYIi.jpg,416,416,parrot,97,122,318,327
FishDataset624_png.rf.2c9bfcc99888e40d87be079f14d8a52b.jpg,416,416,Acanthuridae -Surgeonfishes-,1,53,401,348
FishDataset62_png.rf.29yG9B2IAW63DwN0280Z.jpg,416,416,parrot,80,78,193,152
FishDataset715_png.rf.2377ed1a1d33d6e94959fe22b8a7f420.jpg,416,416,Lutjanidae -Snappers-,109,79,345,283
FishDataset147_png.rf.28a412f617a33083c0b376e2d4d60e87.jpg,416,416,Serranidae -Groupers-,137,88,312,188
FishDataset147_png.rf.28a412f617a33083c0b376e2d4d60e87.jpg,416,416,Serranidae -Groupers-,73,149,206,256
FishDataset136_png.rf.2a2b973d7659cab60a0290555408811c.jpg,416,416,Scombridae -Tunas-,7,94,381,320
FishDataset180_png.rf.2811fd99537edbbccc3c4b6482b28689.jpg,416,416,Lutjanidae -Snappers-,72,3,206,86
FishDataset180_png.rf.2811fd99537edbbccc3c4b6482b28689.jpg,416,416,Lutjanidae -Snappers-,34,47,191,124
FishDataset180_png.rf.2811fd99537edbbccc3c4b6482b28689.jpg,416,416,Lutjanidae -Snappers-,5,128,127,200
FishDataset180_png.rf.2811fd99537edbbccc3c4b6482b28689.jpg,416,416,Lutjanidae -Snappers-,175,75,324,144
FishDataset180_png.rf.2811fd99537edbbccc3c4b6482b28689.jpg,416,416,Lutjanidae -Snappers-,163,156,318,235
FishDataset180_png.rf.2811fd99537edbbccc3c4b6482b28689.jpg,416,416,Lutjanidae -Snappers-,18,213,179,298
FishDataset180_png.rf.2811fd99537edbbccc3c4b6482b28689.jpg,416,416,Lutjanidae -Snappers-,253,285,405,353
FishDataset180_png.rf.2811fd99537edbbccc3c4b6482b28689.jpg,416,416,Lutjanidae -Snappers-,147,323,258,397
FishDataset180_png.rf.2811fd99537edbbccc3c4b6482b28689.jpg,416,416,Lutjanidae -Snappers-,6,311,133,412
FishDataset644_png.rf.2d2fc0416d30fac9fc93b59bb8dc69ec.jpg,416,416,Shark -Selachimorpha-,57,21,291,161
FishDataset644_png.rf.2d2fc0416d30fac9fc93b59bb8dc69ec.jpg,416,416,Shark -Selachimorpha-,94,126,303,344
FishDataset644_png.rf.2d2fc0416d30fac9fc93b59bb8dc69ec.jpg,416,416,Shark -Selachimorpha-,312,103,415,220
FishDataset644_png.rf.2d2fc0416d30fac9fc93b59bb8dc69ec.jpg,416,416,Shark -Selachimorpha-,34,236,140,379
FishDataset497_png.rf.2d4e80963d2f55dfcef9932529d34458.jpg,416,416,Lutjanidae -Snappers-,65,18,394,284
FishDataset497_png.rf.2d4e80963d2f55dfcef9932529d34458.jpg,416,416,Lutjanidae -Snappers-,22,196,281,365
FishDataset667_png.rf.2e566b5f45c4336fc7e7161e509f1dbf.jpg,416,416,Lutjanidae -Snappers-,167,102,302,207
FishDataset667_png.rf.2e566b5f45c4336fc7e7161e509f1dbf.jpg,416,416,Lutjanidae -Snappers-,86,198,216,314
FishDataset681_png.rf.2cf83ba133ae618f1733e3f0f21b67b4.jpg,416,416,Scombridae -Tunas-,15,39,407,335
FishDataset672_png.rf.26502a489a5dacce9835d1b0fbb22e05.jpg,416,416,Lutjanidae -Snappers-,38,16,415,404
FishDataset406_png.rf.26OcstGExeg7TpcreGfu.jpg,416,416,parrot,92,83,347,339
FishDataset426_png.rf.2Cy9daUyvb2PgHtA7HAt.jpg,416,416,tuna,81,0,415,410
FishDataset424_png.rf.2cce228efaf81c67ba0c412445b9c05f.jpg,416,416,Scombridae -Tunas-,11,25,383,345
FishDataset587_png.rf.2e7b1b93a7bf7d2262ab159706996732.jpg,416,416,Carangidae -Jacks-,17,40,411,332
FishDataset376_png.rf.2KfRhA4Tqqe9MlZQhXRg.jpg,416,416,parrot,53,96,373,319
FishDataset155_png.rf.2f45e8d9438009b5766b719062bad562.jpg,416,416,Carangidae -Jacks-,135,122,330,291
FishDataset155_png.rf.2f45e8d9438009b5766b719062bad562.jpg,416,416,Carangidae -Jacks-,244,201,410,305
FishDataset372_png.rf.2VhPxNpj8dTEaJ3nor6Z.jpg,416,416,tuna,21,83,406,412
FishDataset713_png.rf.2e93b3da431bb9a482125afd7ec506cd.jpg,416,416,Shark -Selachimorpha-,41,18,415,415
FishDataset696_png.rf.2f478e6b166448e78530f3ca51c10173.jpg,416,416,Serranidae -Groupers-,46,60,367,334
FishDataset298_png.rf.2ef3899bcfd13807c72f85e37ea388d6.jpg,416,416,Carangidae -Jacks-,106,136,390,356
FishDataset148_png.rf.2f50822596a1ea48d9f6db714f24a77e.jpg,416,416,Serranidae -Groupers-,144,60,327,315
FishDataset75_png.rf.qklSM8gYEIZSk1kuQMg5.jpg,416,416,tuna,132,141,334,276
FishDataset369_png.rf.qF9ViCD8vczBUtfXIFHK.jpg,416,416,shark,142,70,345,303
FishDataset13_png.rf.sBagrbtqlG7fZwcbwbLI.jpg,416,416,grouper,69,115,361,289
FishDataset296_png.rf.rfXEbkI3EPmLOgDouboO.jpg,416,416,shark,105,170,415,321
FishDataset509_png.rf.qyFI0fR4PUdYeMTXpxa6.jpg,416,416,shark,78,143,256,296
FishDataset548_png.rf.rM4L29e27J1mRpZrKJiQ.jpg,416,416,snapper,113,178,287,337
FishDataset548_png.rf.rM4L29e27J1mRpZrKJiQ.jpg,416,416,angel,175,36,257,122
FishDataset360_png.rf.qpNfghPSQhP3gNx2rKLO.jpg,416,416,snapper,34,82,375,302
FishDataset325_png.rf.rHdEhMfCb4wRssAYJGGb.jpg,416,416,surgeon,329,129,402,212
FishDataset325_png.rf.rHdEhMfCb4wRssAYJGGb.jpg,416,416,surgeon,130,201,198,287
FishDataset325_png.rf.rHdEhMfCb4wRssAYJGGb.jpg,416,416,surgeon,47,266,113,377
FishDataset325_png.rf.rHdEhMfCb4wRssAYJGGb.jpg,416,416,surgeon,269,264,341,362
FishDataset325_png.rf.rHdEhMfCb4wRssAYJGGb.jpg,416,416,surgeon,106,191,163,253
FishDataset325_png.rf.rHdEhMfCb4wRssAYJGGb.jpg,416,416,surgeon,242,222,295,326
FishDataset432_png.rf.rgBxQIexoQdVyFtJRU65.jpg,416,416,parrot,163,116,389,376
FishDataset432_png.rf.rgBxQIexoQdVyFtJRU65.jpg,416,416,wrasse,233,107,299,158
FishDataset84_png.rf.qPTFnEN6jKmQgzKzZdV7.jpg,416,416,tuna,35,13,262,114
FishDataset84_png.rf.qPTFnEN6jKmQgzKzZdV7.jpg,416,416,tuna,0,145,83,280
FishDataset84_png.rf.qPTFnEN6jKmQgzKzZdV7.jpg,416,416,tuna,28,227,229,371
FishDataset84_png.rf.qPTFnEN6jKmQgzKzZdV7.jpg,416,416,tuna,155,366,309,413
FishDataset84_png.rf.qPTFnEN6jKmQgzKzZdV7.jpg,416,416,tuna,71,294,204,361
FishDataset84_png.rf.qPTFnEN6jKmQgzKzZdV7.jpg,416,416,tuna,125,80,296,169
FishDataset84_png.rf.qPTFnEN6jKmQgzKzZdV7.jpg,416,416,tuna,217,111,405,196
FishDataset84_png.rf.qPTFnEN6jKmQgzKzZdV7.jpg,416,416,tuna,204,202,373,302
FishDataset708_png.rf.qBoAHhpiEIZpWqmdNzwe.jpg,416,416,grouper,48,155,400,337
FishDataset241_png.rf.rjPpZx6fBEFKgWSDcp5e.jpg,416,416,jack,18,64,407,336
FishDataset583_png.rf.swkqhiDk0UHQ94C34w9c.jpg,416,416,parrot,72,159,283,315
FishDataset602_png.rf.sZT3YZUJ2xhW8tn4nGA4.jpg,416,416,grouper,47,179,345,388
